study,task,controller,configuration,query_ordinal,condition,success,primitive_steps,prediction_blocks
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",47,clean,1,137,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",47,prefix_a,1,135,243054
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",47,prefix_b,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",48,clean,1,138,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",48,prefix_a,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",48,prefix_b,1,137,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",49,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",49,prefix_a,1,159,288064
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",49,prefix_b,1,149,270060
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",50,clean,1,129,234052
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",50,prefix_a,1,129,234052
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",50,prefix_b,1,129,234052
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",51,clean,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",51,prefix_a,1,138,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",51,prefix_b,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",52,clean,1,101,189042
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",52,prefix_a,1,101,189042
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",52,prefix_b,1,180,324072
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",53,clean,1,141,261058
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",53,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",53,prefix_b,1,202,369082
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",54,clean,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",54,prefix_a,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",54,prefix_b,1,140,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",55,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",55,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",55,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",56,clean,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",56,prefix_a,1,140,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",56,prefix_b,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",57,clean,1,142,261058
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",57,prefix_a,1,140,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",57,prefix_b,1,141,261058
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",58,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",58,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",58,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",59,clean,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",59,prefix_a,1,140,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",59,prefix_b,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",60,clean,1,140,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",60,prefix_a,1,140,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",60,prefix_b,1,140,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",61,clean,1,134,243054
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",61,prefix_a,1,134,243054
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",61,prefix_b,1,113,207046
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",62,clean,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",62,prefix_a,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",62,prefix_b,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",63,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",63,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",63,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",64,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",64,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",64,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",65,clean,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",65,prefix_a,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",65,prefix_b,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",66,clean,1,160,288064
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",66,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",66,prefix_b,1,180,324072
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",67,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",67,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",67,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",68,clean,1,80,144032
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",68,prefix_a,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",68,prefix_b,1,80,144032
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",69,clean,1,138,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",69,prefix_a,1,138,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",69,prefix_b,1,138,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",70,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",70,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",70,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",71,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",71,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",71,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",72,clean,1,133,243054
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",72,prefix_a,1,131,243054
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",72,prefix_b,1,168,306068
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",73,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",73,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",73,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",74,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",74,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",74,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",75,clean,1,138,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",75,prefix_a,1,101,189042
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",75,prefix_b,1,138,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",76,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",76,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",76,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",77,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",77,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",77,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",78,clean,1,155,279062
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",78,prefix_a,1,144,261058
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",78,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",79,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",79,prefix_a,1,140,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",79,prefix_b,1,140,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",80,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",80,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",80,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",81,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",81,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",81,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",82,clean,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",82,prefix_a,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",82,prefix_b,1,135,243054
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",83,clean,1,138,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",83,prefix_a,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",83,prefix_b,1,138,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",84,clean,1,145,261058
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",84,prefix_a,1,145,261058
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",84,prefix_b,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",85,clean,1,138,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",85,prefix_a,1,138,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",85,prefix_b,1,138,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",86,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",86,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",86,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",87,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",87,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",87,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",88,clean,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",88,prefix_a,1,140,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",88,prefix_b,1,140,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",89,clean,1,142,261058
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",89,prefix_a,1,141,261058
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",89,prefix_b,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",90,clean,1,75,135030
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",90,prefix_a,1,75,135030
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",90,prefix_b,1,76,144032
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",91,clean,1,140,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",91,prefix_a,1,138,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",91,prefix_b,1,139,252056
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",92,clean,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",92,prefix_a,0,280,504112
ablation,pusht,cem_observed,"{""H"":140,""arm"":""cem_observed"",""iterations"":30,""memory_fraction"":0.25}",92,prefix_b,0,280,504112
